nID;nID_Service;nID_City;nID_Region;nID_ServiceType;oData;sURL;bHidden;nID_Subject_Operator;bTest;sNote;asAuth;nID_Place;nID_Server
2435;686;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2436;644;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2437;615;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2438;616;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2439;725;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2440;1427;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2441;1476;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2442;35;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2443;79;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2444;655;26;;4;"{""processDefinitionId"":""dfs_673:1:1""}";;false;285;true;;BankID,EDS;26;0
2445;45;482;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;false;;BankID,EDS;482;0
2446;46;482;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;false;;BankID,EDS;482;0
2447;47;482;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;482;0
2448;957;482;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;482;0
2449;48;482;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;482;0
2450;956;482;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;482;0
2451;41;482;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;482;0
2452;99;482;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;482;0
2453;100;482;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;false;;BankID,EDS;482;0
2454;102;490;;4;"{""processDefinitionId"":""dnepr_cnap_211:1:1""}";;false;632;false;;BankID,EDS;490;0
2455;956;490;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;632;false;;BankID,EDS;490;0
2456;45;53;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;true;;BankID,EDS;53;0
2457;1445;1;;4;"{""processDefinitionId"":""dnepr_cnap_274:1:1""}";;false;225;true;;BankID,EDS;1;0
2458;1445;28;;4;"{""processDefinitionId"":""dnepr_cnap_274:1:1""}";;false;225;true;;BankID,EDS;28;0
2459;1445;42;;4;"{""processDefinitionId"":""dnepr_cnap_274:1:1""}";;false;225;true;;BankID,EDS;42;0
2460;1445;92;;4;"{""processDefinitionId"":""dnepr_cnap_274:1:1""}";;false;225;true;;BankID,EDS;92;0
2461;1445;104;;4;"{""processDefinitionId"":""dnepr_cnap_274:1:1""}";;false;225;true;;BankID,EDS;104;0
2462;1445;137;;4;"{""processDefinitionId"":""dnepr_cnap_274:1:1""}";;false;225;true;;BankID,EDS;137;0
2463;1445;148;;4;"{""processDefinitionId"":""dnepr_cnap_274:1:1""}";;false;225;true;;BankID,EDS;148;0
2464;1445;149;;4;"{""processDefinitionId"":""dnepr_cnap_274:1:1""}";;false;225;true;;BankID,EDS;149;0
2465;1445;504;;4;"{""processDefinitionId"":""dnepr_cnap_274:1:1""}";;false;225;true;;BankID,EDS;504;0
2466;1445;505;;4;"{""processDefinitionId"":""dnepr_cnap_274:1:1""}";;false;225;true;;BankID,EDS;505;0
2467;1445;512;;4;"{""processDefinitionId"":""dnepr_cnap_274:1:1""}";;false;225;true;;BankID,EDS;512;0
2468;4;182;;4;"{""processDefinitionId"":""cnap_293:1:1""}";;false;225;false;;BankID,EDS;182;0
2469;4;149;;4;"{""processDefinitionId"":""cnap_293:1:1""}";;false;225;true;;BankID,EDS;149;0
2470;4;137;;4;"{""processDefinitionId"":""cnap_293:1:1""}";;false;225;true;;BankID,EDS;137;0
2471;4;498;;4;"{""processDefinitionId"":""cnap_293:1:1""}";;false;225;true;;BankID,EDS;498;0
2472;4;22;;4;"{""processDefinitionId"":""cnap_293:1:1""}";;false;225;true;;BankID,EDS;22;0
2473;667;148;;4;"{""processDefinitionId"":""dnepr_cnap_529_mode_worktime:1:1""}";;false;225;false;;BankID,EDS;148;0
2474;761;92;;4;"{""processDefinitionId"":""dndz_cnap_192:1:1""}";;false;225;true;;BankID,EDS;92;0
2475;761;148;;4;"{""processDefinitionId"":""dndz_cnap_192:1:1""}";;false;225;true;;BankID,EDS;148;0
2476;761;470;;4;"{""processDefinitionId"":""dndz_cnap_192:1:1""}";;false;225;true;;BankID,EDS;470;0
2477;761;498;;4;"{""processDefinitionId"":""dndz_cnap_192:1:1""}";;false;225;true;;BankID,EDS;498;0
2478;761;519;;4;"{""processDefinitionId"":""ternopol_cnap_35:1:1""}";;false;225;true;;BankID,EDS;519;0
2479;11;597;;4;"{""processDefinitionId"":""rda_360:1:1""}";;false;212;false;;BankID,EDS;597;0
2480;11;596;;4;"{""processDefinitionId"":""rda_360:1:1""}";;false;212;false;;BankID,EDS;596;0
2481;161;596;;4;"{""processDefinitionId"":""demo2:1:1""}";;false;212;true;;BankID,EDS;596;0
2482;102;54;;4;"{""processDefinitionId"":""dnepr_cnap_211:1:1""}";;false;225;false;;BankID,EDS;54;0
2483;127;472;;4;"{""processDefinitionId"":""kuznetsovsk_mvk-319or:1:1""}";;false;225;false;;BankID,EDS;472;0
2484;27;134;;4;"{""processDefinitionId"":""uzhgorod_cnap_112:1:1""}";;false;225;false;;BankID,EDS;134;0
2485;11;601;;4;"{""processDefinitionId"":""rda_360:1:1""}";;false;212;false;;BankID,EDS;601;0
2486;687;491;;4;"{""processDefinitionId"":""kusnetsovsk_vssm_117:1:1""}";;false;117;false;;BankID,EDS;491;0
2487;702;601;;4;"{""processDefinitionId"":""ternopol_oda_226:1:1""}";;false;212;false;;BankID,EDS;601;0
2488;687;600;;4;"{""processDefinitionId"":""kusnetsovsk_vssm_117:1:1""}";;false;117;false;;BankID,EDS;600;0
2489;786;465;;4;"{""processDefinitionId"":""dnepr_soc_help_177:1:1""}";;false;14;false;;BankID,EDS;465;0
2490;1476;465;;4;"{""processDefinitionId"":""zovtyvodu_cnap_430:1:1""}";;false;225;false;;BankID,EDS;465;0
2491;702;597;;4;"{""processDefinitionId"":""ternopol_oda_226:1:1""}";;false;212;false;;BankID,EDS;597;0
2492;21;479;;4;"{""processDefinitionId"":""subsidies_Ukr_result:1:1""}";;false;14;true;;BankID,EDS;479;0
2493;21;596;;4;"{""processDefinitionId"":""subsidies_Ukr_result:1:1""}";;false;14;false;;BankID,EDS;596;0
2494;654;596;;4;"{""processDefinitionId"":""subsidiesUkraine:1:1""}";;false;14;false;;BankID,EDS;596;0
2495;780;560;;4;"{""processDefinitionId"":""dnepr_soc_help_157:1:1""}";;false;14;true;;BankID,EDS;560;0
2496;775;560;;4;"{""processDefinitionId"":""dnepr_soczah_154:1:1""}";;false;14;true;;BankID,EDS;560;0
2497;786;596;;4;"{""processDefinitionId"":""dnepr_soc_help_177:1:1""}";;false;14;true;;BankID,EDS;596;0
2498;687;596;;4;"{""processDefinitionId"":""kusnetsovsk_vssm_117:1:1""}";;false;117;true;;BankID,EDS;596;0
2499;1503;22;;4;"{""processDefinitionId"":""Chernigov_RecoveryConsumerRights_798:1:1""}";;false;212;true;;BankID,EDS;22;0
2500;11;568;;4;"{""processDefinitionId"":""rda_360:1:1""}";;false;212;false;;BankID,EDS;568;0
2501;11;575;;4;"{""processDefinitionId"":""rda_360:1:1""}";;false;212;false;;BankID,EDS;575;0
2502;11;579;;4;"{""processDefinitionId"":""rda_360:1:1""}";;false;212;true;;BankID,EDS;579;0
2503;11;558;;4;"{""processDefinitionId"":""rda_360:1:1""}";;false;212;true;;BankID,EDS;558;0
2504;1458;596;;4;"{""processDefinitionId"":""zhytomyr_mvk_families-2:1:1""}";;false;117;true;;BankID,EDS;596;0
2505;1437;596;;4;"{""processDefinitionId"":""soc_815:1:1""}";;false;14;true;;BankID,EDS;596;0
2506;29;115;;4;"{""processDefinitionId"":""dnepr_dms-89:1:1""}";;false;225;false;;BankID,EDS;115;0
2507;26;115;;4;"{""processDefinitionId"":""dnepr_dms-89s:1:1""}";;false;225;false;;BankID,EDS;115;0
2508;184;115;;4;"{""processDefinitionId"":""dnepr_dms-212:1:1""}";;false;225;false;;BankID,EDS;115;0
2509;185;115;;4;"{""processDefinitionId"":""dnepr_dms-212s:1:1""}";;false;225;false;;BankID,EDS;115;0
2510;471;9;;1;{};http://www.ap.lutsk.ua/info/service/byservicescope-1241/2509/details;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Луцьк;BankID,EDS;9;0
2511;687;9;;1;{};http://www.ap.lutsk.ua/info/service/byservicescope-1241/2570/details;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Луцьк;BankID,EDS;9;0
2512;668;9;;1;{};http://www.ap.lutsk.ua/info/service/byservicescope-1241/2525/details;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Луцьк;BankID,EDS;9;0
2513;487;9;;1;{};http://www.ap.lutsk.ua/info/service/byservicescope-1241/3001/details;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Луцьк;BankID,EDS;9;0
2514;1381;9;;1;{};http://www.ap.lutsk.ua/info/service/byservicescope-1241/2518/details;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Луцьк;BankID,EDS;9;0
2515;541;9;;1;{};http://www.ap.lutsk.ua/info/service/byservicescope-1241/2649/details;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Луцьк;BankID,EDS;9;0
2516;544;9;;1;{};http://www.ap.lutsk.ua/info/service/byservicescope-1241/2508/details;true;1;true;Ви можете отримати послугу на порталі адміністративних послуг м.Луцьк;BankID,EDS;9;0
2517;545;9;;1;{};http://www.ap.lutsk.ua/info/service/byservicescope-1241/2508/details;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Луцьк;BankID,EDS;9;0
2518;546;9;;1;{};http://www.ap.lutsk.ua/info/service/byservicescope-1241/2553/details;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Луцьк;BankID,EDS;9;0
2519;559;9;;1;{};http://www.ap.lutsk.ua/info/service/byservicescope-1241/2629/details;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Луцьк;BankID,EDS;9;0
2520;654;9;;1;{};http://www.ap.lutsk.ua/info/service/byservicescope-1241/2901/details;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Луцьк;BankID,EDS;9;0
2521;45;523;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;false;;BankID,EDS;523;0
2522;46;523;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;false;;BankID,EDS;523;0
2523;47;523;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;523;0
2524;957;523;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;523;0
2525;48;523;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;523;0
2526;956;523;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;632;false;;BankID,EDS;523;0
2527;41;523;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;632;false;;BankID,EDS;523;0
2528;99;523;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;523;0
2529;100;523;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;false;;BankID,EDS;523;0
2530;45;596;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;212;false;;BankID,EDS;596;0
2531;48;596;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;212;false;;BankID,EDS;596;0
2532;46;596;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;212;false;;BankID,EDS;596;0
2533;47;596;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;212;false;;BankID,EDS;596;0
2534;4;13;;4;"{""processDefinitionId"":""cnap_293_step3:1:1""}";;false;225;true;;BankID,EDS;13;0
2535;1504;13;;4;"{""processDefinitionId"":""vpl_prolongation_spravka:1:1""}";;false;225;true;;BankID,EDS;13;0
2536;786;519;;4;"{""processDefinitionId"":""dnepr_soc_help_177:1:1""}";;false;14;false;;BankID,EDS;519;0
2537;27;598;;4;"{""processDefinitionId"":""uzhgorod_cnap_112:1:1""}";;false;212;false;;BankID,EDS;598;0
2538;1419;598;;4;"{""processDefinitionId"":""dnepr_mvk_501:1:1""}";;false;212;false;;BankID,EDS;598;0
2539;1392;598;;4;"{""processDefinitionId"":""cnap_417:1:1""}";;false;212;false;;BankID,EDS;598;0
2540;126;598;;4;"{""processDefinitionId"":""kuznetsovsk_mvk-319v:1:1""}";;false;212;false;;BankID,EDS;598;0
2541;11;599;;4;"{""processDefinitionId"":""rda_360:1:1""}";;false;212;false;;BankID,EDS;599;0
2542;657;267;;4;"{""processDefinitionId"":""khmelnitskij_mvk_2:1:1""}";;false;225;false;;BankID,EDS;267;0
2543;730;465;;4;"{""processDefinitionId"":""ternopil_vet_867:1:1""}";;false;630;false;;BankID,EDS;465;0
2544;1419;523;;4;"{""processDefinitionId"":""dnepr_mvk_501:1:1""}";;false;225;false;;BankID,EDS;523;0
2545;740;283;;4;"{""processDefinitionId"":""scadovsk_mvk-302:1:1""}";;false;212;false;;BankID,EDS;283;0
2546;655;;9;4;"{""processDefinitionId"":""dfs_673:1:1""}";;false;285;true;;BankID,EDS;50009;0
2547;1481;122;;4;"{""processDefinitionId"":""dnepr_obl_cnap_490:1:1""}";;false;225;false;;BankID,EDS;122;0
2548;1392;122;;4;"{""processDefinitionId"":""cnap_417:1:1""}";;false;225;false;;BankID,EDS;122;0
2549;1419;122;;4;"{""processDefinitionId"":""dnepr_mvk_501:1:1""}";;false;225;false;;BankID,EDS;122;0
2550;790;122;;4;"{""processDefinitionId"":""kuznetsovsk_mvk-118:1:1""}";;false;225;false;;BankID,EDS;122;0
2551;1472;122;;4;"{""processDefinitionId"":""dnepr_obl_cnap_484:1:1""}";;false;225;false;;BankID,EDS;122;0
2552;29;197;;4;"{""processDefinitionId"":""dnepr_dms-89:1:1""}";;false;89;true;;BankID,EDS;197;0
2553;26;197;;4;"{""processDefinitionId"":""dnepr_dms-89s:1:1""}";;false;89;true;;BankID,EDS;197;0
2554;184;197;;4;"{""processDefinitionId"":""dnepr_dms-212:1:1""}";;false;89;true;;BankID,EDS;197;0
2555;185;197;;4;"{""processDefinitionId"":""dnepr_dms-212s:1:1""}";;false;89;true;;BankID,EDS;197;0
2556;23;130;;4;"{""processDefinitionId"":""zhitomir_mvk_2:1:1""}";;false;225;false;;BankID,EDS;130;0
2557;657;130;;4;"{""processDefinitionId"":""khmelnitskij_mvk_2:1:1""}";;false;225;false;;BankID,EDS;130;0
2558;1392;130;;4;"{""processDefinitionId"":""cnap_417:1:1""}";;false;225;false;;BankID,EDS;130;0
2559;1481;130;;4;"{""processDefinitionId"":""dnepr_obl_cnap_490:1:1""}";;false;225;false;;BankID,EDS;130;0
2560;17;130;;4;"{""processDefinitionId"":""nikolaev_oda_2:1:1""}";;false;225;false;;BankID,EDS;130;0
2562;11;602;;4;"{""processDefinitionId"":""rda_360:1:1""}";;false;212;false;;BankID,EDS;602;0
2563;161;602;;4;"{""processDefinitionId"":""demo2:1:1""}";;false;212;true;;BankID,EDS;602;0
2564;702;602;;4;"{""processDefinitionId"":""ternopol_oda_226:1:1""}";;false;212;false;;BankID,EDS;602;0
2565;12;6;;4;"{""processDefinitionId"":""kiev_mda_825:1:1""}";;false;759;true;;BankID,EDS,KK;6;0
2567;1500;;28;4;"{""processDefinitionId"":""common_mreo_3_2:1:1""}";;false;311;false;;BankID,EDS;50028;0
2568;1415;;28;4;"{""processDefinitionId"":""common_mreo_3:1:1""}";;false;311;false;;BankID,EDS;50028;0
2569;1444;;28;4;"{""processDefinitionId"":""common_mreo_3_3:1:1""}";;false;311;false;;BankID,EDS;50028;0
2570;28;10;;4;"{""processDefinitionId"":""dnepr_dms-205:1:1""}";;true;227;true;;BankID,EDS;10;0
2571;15;2;;4;"{""processDefinitionId"":""dnepr_cnap_184_otrimannya:1:1""}";;false;212;true;;BankID,EDS;2;0
2572;1489;2;;4;"{""processDefinitionId"":""dnepr_cnap_184_annulluvannya:1:1""}";;false;212;true;;BankID,EDS;2;0
2573;1490;2;;4;"{""processDefinitionId"":""dnepr_cnap_184_podovzennya:1:1""}";;false;212;true;;BankID,EDS;2;0
2574;1491;2;;4;"{""processDefinitionId"":""dnepr_cnap_184_pereoformlennya:1:1""}";;false;212;true;;BankID,EDS;2;0
2575;752;130;;4;"{""processDefinitionId"":""socialhelp_kidsUkraine:1:1""}";;false;14;true;;BankID,EDS;130;0
2576;752;560;;4;"{""processDefinitionId"":""socialhelp_kidsUkraine:1:1""}";;false;14;false;;BankID,EDS;560;0
2577;654;560;;4;"{""processDefinitionId"":""subsidiesUkraine:1:1""}";;false;14;false;;BankID,EDS;560;0
2578;1406;182;;4;"{""processDefinitionId"":""dnepr_cnap_241:1:1""}";;false;225;true;;BankID,EDS;182;0
2579;570;6;;4;"{""processDefinitionId"":""kiev_mda_826:1:1""}";;false;18;true;;BankID,EDS;6;0
2580;1073;;;4;"{""processDefinitionId"":""infrastr_841:1:1""}";;false;1;false;;BankID,EDS;;0
2581;179;;9;4;"{""processDefinitionId"":""dnepr_dms-835:1:1""}";;false;288;false;;BankID,EDS;50009;0
2582;4;283;;4;"{""processDefinitionId"":""cnap_293:1:1""}";;false;212;false;;BankID,EDS;283;0
2583;118;;;4;"{""processDefinitionId"":""infrastr_845:1:1""}";;false;1;true;;BankID,EDS;;0
2584;29;2;;4;"{""processDefinitionId"":""dnepr_dms-89:1:1""}";;false;89;true;;BankID,EDS;2;0
2585;26;2;;4;"{""processDefinitionId"":""dnepr_dms-89s:1:1""}";;false;89;true;;BankID,EDS;2;0
2586;184;2;;4;"{""processDefinitionId"":""dnepr_dms-212:1:1""}";;false;89;true;;BankID,EDS;2;0
2587;185;2;;4;"{""processDefinitionId"":""dnepr_dms-212s:1:1""}";;false;89;true;;BankID,EDS;2;0
2589;676;283;;4;"{""processDefinitionId"":""ostroh_mvk_481:1:1""}";;false;1;false;;BankID,EDS;283;0
2590;1438;22;;4;"{""processDefinitionId"":""zhytomyr_mvk_families-8:1:1""}";;false;211;false;;BankID,EDS;22;0
2591;29;598;;4;"{""processDefinitionId"":""dnepr_dms-89:1:1""}";;false;212;false;;BankID,EDS;598;0
2592;26;598;;4;"{""processDefinitionId"":""dnepr_dms-89s:1:1""}";;false;212;false;;BankID,EDS;598;0
2593;184;598;;4;"{""processDefinitionId"":""dnepr_dms-212:1:1""}";;false;212;false;;BankID,EDS;598;0
2594;185;598;;4;"{""processDefinitionId"":""dnepr_dms-212s:1:1""}";;false;212;false;;BankID,EDS;598;0
2595;4;215;;4;"{""processDefinitionId"":""cnap_293:1:1""}";;false;225;true;;BankID,EDS;215;0
2596;142;111;;4;"{""processDefinitionId"":""dnepr_cnap_36:1:1""}";;false;225;false;;BankID,EDS;111;0
2597;140;111;;4;"{""processDefinitionId"":""dnepr_cnap_37:1:1""}";;false;225;false;;BankID,EDS;111;0
2598;141;111;;4;"{""processDefinitionId"":""dnepr_cnap_38:1:1""}";;false;225;false;;BankID,EDS;111;0
2599;139;111;;4;"{""processDefinitionId"":""dnepr_cnap_39:1:1""}";;false;225;false;;BankID,EDS;111;0
2600;360;26;;4;"{""processDefinitionId"":""dfs_787:1:1""}";;false;285;true;;BankID,EDS;26;0
2605;729;26;;4;"{""processDefinitionId"":""cnap_541:1:1""}";;false;225;true;;BankID,EDS;26;0
2606;654;400;;4;"{""processDefinitionId"":""subsidiesUkraine:1:1""}";;false;14;false;;BankID,EDS;400;0
2607;654;609;;4;"{""processDefinitionId"":""subsidiesUkraine:1:1""}";;false;14;false;;BankID,EDS;609;0
2608;654;610;;4;"{""processDefinitionId"":""subsidiesUkraine:1:1""}";;false;14;false;;BankID,EDS;610;0
2609;654;611;;4;"{""processDefinitionId"":""subsidiesUkraine:1:1""}";;false;14;false;;BankID,EDS;611;0
2610;654;613;;4;"{""processDefinitionId"":""subsidiesUkraine:1:1""}";;false;14;false;;BankID,EDS;613;0
2611;654;615;;4;"{""processDefinitionId"":""subsidiesUkraine:1:1""}";;false;14;false;;BankID,EDS;615;0
2612;654;616;;4;"{""processDefinitionId"":""subsidiesUkraine:1:1""}";;false;14;false;;BankID,EDS;616;0
2613;654;617;;4;"{""processDefinitionId"":""subsidiesUkraine:1:1""}";;false;14;false;;BankID,EDS;617;0
2614;654;618;;4;"{""processDefinitionId"":""subsidiesUkraine:1:1""}";;false;14;false;;BankID,EDS;618;0
